Datetime,PJME_MW,year,month,hour,dayofweek,is_weekend,is_holiday,hour_sin,hour_cos,month_sin,month_cos,dayofweek_sin,dayofweek_cos
2016-01-03 16:00:00,28200.0,2016,1,16,6,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-03 17:00:00,30021.0,2016,1,17,6,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-03 18:00:00,33156.0,2016,1,18,6,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-03 19:00:00,33781.0,2016,1,19,6,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-03 20:00:00,33634.0,2016,1,20,6,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-03 21:00:00,33098.0,2016,1,21,6,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-03 22:00:00,31779.0,2016,1,22,6,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-03 23:00:00,29976.0,2016,1,23,6,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2016-01-04 00:00:00,28152.0,2016,1,0,0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 01:00:00,26909.0,2016,1,1,0,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 02:00:00,26369.0,2016,1,2,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 03:00:00,26292.0,2016,1,3,0,0,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 04:00:00,26573.0,2016,1,4,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 05:00:00,27662.0,2016,1,5,0,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 06:00:00,30097.0,2016,1,6,0,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 07:00:00,33869.0,2016,1,7,0,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 08:00:00,35862.0,2016,1,8,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 09:00:00,35755.0,2016,1,9,0,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 10:00:00,35344.0,2016,1,10,0,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 11:00:00,34844.0,2016,1,11,0,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 12:00:00,34397.0,2016,1,12,0,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 13:00:00,34078.0,2016,1,13,0,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 14:00:00,34026.0,2016,1,14,0,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 15:00:00,34255.0,2016,1,15,0,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 16:00:00,35189.0,2016,1,16,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 17:00:00,37399.0,2016,1,17,0,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 18:00:00,40942.0,2016,1,18,0,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 19:00:00,41830.0,2016,1,19,0,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 20:00:00,41772.0,2016,1,20,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 21:00:00,41393.0,2016,1,21,0,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 22:00:00,40092.0,2016,1,22,0,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-04 23:00:00,37911.0,2016,1,23,0,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.0,1.0
2016-01-05 00:00:00,35931.0,2016,1,0,1,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 01:00:00,34721.0,2016,1,1,1,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 02:00:00,34253.0,2016,1,2,1,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 03:00:00,34182.0,2016,1,3,1,0,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 04:00:00,34468.0,2016,1,4,1,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 05:00:00,35464.0,2016,1,5,1,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 06:00:00,37753.0,2016,1,6,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 07:00:00,41248.0,2016,1,7,1,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 08:00:00,42872.0,2016,1,8,1,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 09:00:00,42077.0,2016,1,9,1,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 10:00:00,40702.0,2016,1,10,1,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 11:00:00,39519.0,2016,1,11,1,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 12:00:00,38392.0,2016,1,12,1,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 13:00:00,37298.0,2016,1,13,1,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 14:00:00,36584.0,2016,1,14,1,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 15:00:00,36078.0,2016,1,15,1,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 16:00:00,36292.0,2016,1,16,1,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 17:00:00,37959.0,2016,1,17,1,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 18:00:00,41241.0,2016,1,18,1,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 19:00:00,41910.0,2016,1,19,1,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 20:00:00,41778.0,2016,1,20,1,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 21:00:00,41185.0,2016,1,21,1,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 22:00:00,39625.0,2016,1,22,1,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-05 23:00:00,37219.0,2016,1,23,1,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2016-01-06 00:00:00,35121.0,2016,1,0,2,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 01:00:00,33850.0,2016,1,1,2,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 02:00:00,33319.0,2016,1,2,2,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 03:00:00,33283.0,2016,1,3,2,0,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 04:00:00,33630.0,2016,1,4,2,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 05:00:00,34663.0,2016,1,5,2,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 06:00:00,37056.0,2016,1,6,2,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 07:00:00,40670.0,2016,1,7,2,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 08:00:00,42229.0,2016,1,8,2,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 09:00:00,41101.0,2016,1,9,2,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 10:00:00,39234.0,2016,1,10,2,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 11:00:00,37528.0,2016,1,11,2,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 12:00:00,36192.0,2016,1,12,2,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 13:00:00,35066.0,2016,1,13,2,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 14:00:00,34326.0,2016,1,14,2,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 15:00:00,33933.0,2016,1,15,2,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 16:00:00,34115.0,2016,1,16,2,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 17:00:00,35661.0,2016,1,17,2,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 18:00:00,38903.0,2016,1,18,2,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 19:00:00,39598.0,2016,1,19,2,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 20:00:00,39339.0,2016,1,20,2,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 21:00:00,38667.0,2016,1,21,2,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 22:00:00,37097.0,2016,1,22,2,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-06 23:00:00,34702.0,2016,1,23,2,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2016-01-07 00:00:00,32479.0,2016,1,0,3,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 01:00:00,31009.0,2016,1,1,3,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 02:00:00,30314.0,2016,1,2,3,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 03:00:00,30008.0,2016,1,3,3,0,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 04:00:00,30058.0,2016,1,4,3,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 05:00:00,30682.0,2016,1,5,3,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 06:00:00,32775.0,2016,1,6,3,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 07:00:00,36211.0,2016,1,7,3,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 08:00:00,38022.0,2016,1,8,3,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 09:00:00,37387.0,2016,1,9,3,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 10:00:00,36516.0,2016,1,10,3,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 11:00:00,35703.0,2016,1,11,3,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 12:00:00,34846.0,2016,1,12,3,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 13:00:00,34085.0,2016,1,13,3,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 14:00:00,33573.0,2016,1,14,3,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 15:00:00,33176.0,2016,1,15,3,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 16:00:00,33246.0,2016,1,16,3,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 17:00:00,34441.0,2016,1,17,3,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2016-01-07 18:00:00,36941.0,2016,1,18,3,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
